temperature,month,hour,weekend,sunny,crowd_level,weather_Clear,weather_Drizzle,weather_Mostly Clear,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow
19.4,6,17,0,0,0.14,False,False,False,False,False,True,False
20.2,6,18,0,0,0.27,False,True,False,False,False,False,False
20.4,6,19,0,0,0.4,False,False,False,True,False,False,False
20.0,6,20,0,0,0.39,False,False,False,True,False,False,False
20.3,6,10,0,1,0.53,True,False,False,False,False,False,False
21.1,6,11,0,0,0.52,False,False,True,False,False,False,False
21.9,6,12,0,0,0.34,False,False,False,True,False,False,False
21.9,6,13,0,0,0.6,False,False,True,False,False,False,False
21.7,6,14,0,0,0.26,False,True,False,False,False,False,False
22.1,6,15,0,0,0.27,False,True,False,False,False,False,False
22.7,6,16,0,1,0.76,True,False,False,False,False,False,False
22.7,6,17,0,1,0.76,True,False,False,False,False,False,False
22.3,6,18,0,0,0.7,False,False,True,False,False,False,False
21.3,6,19,0,0,0.56,False,False,True,False,False,False,False
19.9,6,20,0,1,0.64,True,False,False,False,False,False,False
21.2,6,10,0,1,0.53,True,False,False,False,False,False,False
23.0,6,11,0,1,0.65,True,False,False,False,False,False,False
24.1,6,12,0,1,0.67,True,False,False,False,False,False,False
24.7,6,13,0,1,0.74,True,False,False,False,False,False,False
25.3,6,14,0,1,0.75,True,False,False,False,False,False,False
25.8,6,15,0,1,0.78,True,False,False,False,False,False,False
26.1,6,16,0,1,0.74,True,False,False,False,False,False,False
26.2,6,17,0,1,0.78,True,False,False,False,False,False,False
25.9,6,18,0,1,0.78,True,False,False,False,False,False,False
25.2,6,19,0,0,0.57,False,False,False,False,True,False,False
23.7,6,20,0,0,0.43,False,False,False,True,False,False,False
23.6,6,10,0,0,0.37,False,False,False,True,False,False,False
25.1,6,11,0,0,0.42,False,False,False,True,False,False,False
26.6,6,12,0,0,0.42,False,False,False,True,False,False,False
27.8,6,13,0,0,0.45,False,False,False,True,False,False,False
28.6,6,14,0,0,0.47,False,False,False,True,False,False,False
29.1,6,15,0,0,0.67,False,False,False,False,True,False,False
29.4,6,16,0,0,0.63,False,False,False,False,True,False,False
29.4,6,17,0,0,0.63,False,False,False,False,True,False,False
28.6,6,18,0,0,0.48,False,False,False,True,False,False,False
28.1,6,19,0,0,0.61,False,False,False,False,True,False,False
26.2,6,20,0,0,0.42,False,False,False,True,False,False,False
21.9,6,10,0,0,0.34,False,False,False,True,False,False,False
24.3,6,11,0,0,0.4,False,False,False,True,False,False,False
25.0,6,12,0,0,0.41,False,False,False,True,False,False,False
25.4,6,13,0,0,0.43,False,False,False,True,False,False,False
26.5,6,14,0,0,0.45,False,False,False,True,False,False,False
26.9,6,15,0,0,0.46,False,False,False,True,False,False,False
27.5,6,16,0,0,0.46,False,False,False,True,False,False,False
27.6,6,17,0,0,0.45,False,False,False,True,False,False,False
25.5,6,18,0,0,0.49,False,False,False,True,False,False,False
23.8,6,19,0,0,0.43,False,False,False,True,False,False,False
22.3,6,20,0,0,0.26,False,True,False,False,False,False,False
20.9,6,10,1,0,0.13,False,False,False,False,False,True,False
21.3,6,11,1,0,0.25,False,True,False,False,False,False,False
21.6,6,12,1,0,0.27,False,True,False,False,False,False,False
23.9,6,13,1,0,0.34,False,True,False,False,False,False,False
24.7,6,14,1,0,0.5,False,False,False,True,False,False,False
24.9,6,15,1,0,0.33,False,True,False,False,False,False,False
25.9,6,16,1,0,0.31,False,True,False,False,False,False,False
23.6,6,17,1,0,0.22,False,False,False,False,False,True,False
22.7,6,18,1,0,0.18,False,False,False,False,False,True,False
22.5,6,19,1,0,0.51,False,False,False,True,False,False,False
22.2,6,20,1,0,0.49,False,False,False,True,False,False,False
22.0,6,10,1,0,0.28,False,True,False,False,False,False,False
21.9,6,11,1,0,0.27,False,True,False,False,False,False,False
23.5,6,12,1,0,0.29,False,True,False,False,False,False,False
22.0,6,13,1,0,0.19,False,False,False,False,False,True,False
23.7,6,14,1,0,0.31,False,True,False,False,False,False,False
24.9,6,15,1,0,0.34,False,True,False,False,False,False,False
26.2,6,16,1,0,0.31,False,True,False,False,False,False,False
23.4,6,17,1,0,0.2,False,False,False,False,False,True,False
23.2,6,18,1,0,0.35,False,True,False,False,False,False,False
22.8,6,19,1,0,0.48,False,False,False,True,False,False,False
21.7,6,20,1,0,0.3,False,True,False,False,False,False,False
20.6,6,10,0,0,0.33,False,False,False,True,False,False,False
21.7,6,11,0,0,0.36,False,False,False,True,False,False,False
22.1,6,12,0,0,0.42,False,False,False,True,False,False,False
22.9,6,13,0,0,0.44,False,False,False,True,False,False,False
24.0,6,14,0,0,0.46,False,False,False,True,False,False,False
24.4,6,15,0,0,0.3,False,True,False,False,False,False,False
25.5,6,16,0,0,0.3,False,True,False,False,False,False,False
25.1,6,17,0,0,0.26,False,True,False,False,False,False,False
23.4,6,18,0,0,0.29,False,True,False,False,False,False,False
22.4,6,19,0,0,0.25,False,True,False,False,False,False,False
22.2,6,20,0,0,0.43,False,False,False,True,False,False,False
23.1,6,10,0,0,0.23,False,True,False,False,False,False,False
24.1,6,11,0,0,0.4,False,False,False,True,False,False,False
24.6,6,12,0,0,0.41,False,False,False,True,False,False,False
24.5,6,13,0,0,0.14,False,False,False,False,False,True,False
23.4,6,14,0,0,0.26,False,True,False,False,False,False,False
25.7,6,15,0,0,0.27,False,True,False,False,False,False,False
23.1,6,16,0,0,0.19,False,False,False,False,False,True,False
23.6,6,17,0,0,0.16,False,False,False,False,False,True,False
22.2,6,18,0,0,0.28,False,True,False,False,False,False,False
22.9,6,19,0,0,0.26,False,True,False,False,False,False,False
22.4,6,20,0,0,0.25,False,True,False,False,False,False,False
22.9,6,10,0,0,0.21,False,True,False,False,False,False,False
24.1,6,11,0,0,0.25,False,True,False,False,False,False,False
25.5,6,12,0,0,0.26,False,True,False,False,False,False,False
23.6,6,13,0,0,0.25,False,True,False,False,False,False,False
25.6,6,14,0,0,0.65,False,False,True,False,False,False,False
27.3,6,15,0,0,0.27,False,True,False,False,False,False,False
22.8,6,16,0,0,0.26,False,True,False,False,False,False,False
25.5,6,17,0,1,0.78,True,False,False,False,False,False,False
26.0,6,18,0,0,0.64,False,False,False,False,True,False,False
25.8,6,19,0,1,0.68,True,False,False,False,False,False,False
25.1,6,20,0,0,0.41,False,False,False,True,False,False,False
22.4,6,10,0,0,0.25,False,True,False,False,False,False,False
23.8,6,11,0,0,0.6,False,False,True,False,False,False,False
24.8,6,12,0,0,0.53,False,False,False,False,True,False,False
25.3,6,13,0,0,0.67,False,False,True,False,False,False,False
24.2,6,14,0,0,0.16,False,False,False,False,False,True,False
21.2,6,15,0,0,0.24,False,True,False,False,False,False,False
23.5,6,16,0,0,0.46,False,False,False,True,False,False,False
20.6,6,17,0,0,0.16,False,False,False,False,False,True,False
20.8,6,18,0,0,0.25,False,True,False,False,False,False,False
19.3,6,19,0,0,0.21,False,True,False,False,False,False,False
18.2,6,20,0,0,0.58,False,False,True,False,False,False,False
21.3,6,10,0,1,0.52,True,False,False,False,False,False,False
22.9,6,11,0,0,0.56,False,False,True,False,False,False,False
24.5,6,12,0,0,0.52,False,False,False,False,True,False,False
25.2,6,13,0,0,0.28,False,True,False,False,False,False,False
25.7,6,14,0,0,0.44,False,False,False,True,False,False,False
25.9,6,15,0,0,0.48,False,False,False,True,False,False,False
26.1,6,16,0,0,0.47,False,False,False,True,False,False,False
25.7,6,17,0,0,0.49,False,False,False,True,False,False,False
22.2,6,18,0,0,0.26,False,True,False,False,False,False,False
21.3,6,19,0,0,0.25,False,True,False,False,False,False,False
21.3,6,20,0,0,0.37,False,False,False,True,False,False,False
24.8,6,10,1,0,0.46,False,False,False,True,False,False,False
26.6,6,11,1,0,0.47,False,False,False,True,False,False,False
27.2,6,12,1,0,0.5,False,False,False,True,False,False,False
28.2,6,13,1,0,0.56,False,False,False,True,False,False,False
28.8,6,14,1,1,0.93,True,False,False,False,False,False,False
29.4,6,15,1,0,0.56,False,False,False,True,False,False,False
29.6,6,16,1,0,0.85,False,False,True,False,False,False,False
29.5,6,17,1,1,0.95,True,False,False,False,False,False,False
29.2,6,18,1,1,0.96,True,False,False,False,False,False,False
28.4,6,19,1,0,0.71,False,False,False,False,True,False,False
26.8,6,20,1,0,0.74,False,False,True,False,False,False,False
26.9,6,10,1,0,0.46,False,False,False,True,False,False,False
28.4,6,11,1,0,0.75,False,False,True,False,False,False,False
30.0,6,12,1,1,0.86,True,False,False,False,False,False,False
31.1,6,13,1,0,0.81,False,False,True,False,False,False,False
31.9,6,14,1,0,0.82,False,False,True,False,False,False,False
32.5,6,15,1,1,0.94,True,False,False,False,False,False,False
32.8,6,16,1,1,0.94,True,False,False,False,False,False,False
32.6,6,17,1,1,0.97,True,False,False,False,False,False,False
32.3,6,18,1,1,0.92,True,False,False,False,False,False,False
31.6,6,19,1,1,0.85,True,False,False,False,False,False,False
30.1,6,20,1,1,0.87,True,False,False,False,False,False,False
29.2,6,10,0,1,0.63,True,False,False,False,False,False,False
30.6,6,11,0,0,0.61,False,False,True,False,False,False,False
31.5,6,12,0,0,0.64,False,False,True,False,False,False,False
32.1,6,13,0,1,0.77,True,False,False,False,False,False,False
32.6,6,14,0,1,0.75,True,False,False,False,False,False,False
33.1,6,15,0,1,0.82,True,False,False,False,False,False,False
33.4,6,16,0,1,0.8,True,False,False,False,False,False,False
33.4,6,17,0,1,0.79,True,False,False,False,False,False,False
33.1,6,18,0,1,0.79,True,False,False,False,False,False,False
32.3,6,19,0,1,0.74,True,False,False,False,False,False,False
30.3,6,20,0,1,0.75,True,False,False,False,False,False,False
29.4,6,10,0,1,0.67,True,False,False,False,False,False,False
31.3,6,11,0,1,0.68,True,False,False,False,False,False,False
32.7,6,12,0,1,0.71,True,False,False,False,False,False,False
33.5,6,13,0,1,0.76,True,False,False,False,False,False,False
34.1,6,14,0,1,0.79,True,False,False,False,False,False,False
34.3,6,15,0,1,0.81,True,False,False,False,False,False,False
34.4,6,16,0,0,0.71,False,False,True,False,False,False,False
34.3,6,17,0,0,0.68,False,False,False,False,True,False,False
34.0,6,18,0,1,0.82,True,False,False,False,False,False,False
33.4,6,19,0,1,0.75,True,False,False,False,False,False,False
31.6,6,20,0,0,0.67,False,False,True,False,False,False,False
28.2,6,10,0,0,0.58,False,False,True,False,False,False,False
30.0,6,11,0,0,0.57,False,False,False,False,True,False,False
31.5,6,12,0,0,0.44,False,False,False,True,False,False,False
32.8,6,13,0,0,0.47,False,False,False,True,False,False,False
26.3,6,14,0,0,0.17,False,False,False,False,False,True,False
28.9,6,15,0,0,0.28,False,True,False,False,False,False,False
30.5,6,16,0,0,0.71,False,False,True,False,False,False,False
31.1,6,17,0,0,0.72,False,False,True,False,False,False,False
30.7,6,18,0,0,0.74,False,False,True,False,False,False,False
30.0,6,19,0,0,0.68,False,False,True,False,False,False,False
28.4,6,20,0,0,0.26,False,True,False,False,False,False,False
27.0,6,10,0,0,0.37,False,False,False,True,False,False,False
29.0,6,11,0,0,0.45,False,False,False,True,False,False,False
30.7,6,12,0,0,0.26,False,True,False,False,False,False,False
31.9,6,13,0,0,0.31,False,True,False,False,False,False,False
30.8,6,14,0,0,0.29,False,True,False,False,False,False,False
30.7,6,15,0,0,0.29,False,True,False,False,False,False,False
32.0,6,16,0,0,0.76,False,False,True,False,False,False,False
32.1,6,17,0,0,0.72,False,False,True,False,False,False,False
31.3,6,18,0,0,0.66,False,False,False,False,True,False,False
30.7,6,19,0,0,0.61,False,False,False,False,True,False,False
29.5,6,20,0,0,0.44,False,False,False,True,False,False,False
21.8,6,10,0,0,0.14,False,False,False,False,False,True,False
25.5,6,11,0,0,0.24,False,True,False,False,False,False,False
27.9,6,12,0,0,0.42,False,False,False,True,False,False,False
28.7,6,13,0,0,0.29,False,True,False,False,False,False,False
25.4,6,14,0,0,0.19,False,False,False,False,False,True,False
25.4,6,15,0,0,0.19,False,False,False,False,False,True,False
26.7,6,16,0,0,0.29,False,True,False,False,False,False,False
26.1,6,17,0,0,0.3,False,True,False,False,False,False,False
24.8,6,18,0,0,0.15,False,False,False,False,False,True,False
24.5,6,19,0,0,0.26,False,True,False,False,False,False,False
24.1,6,20,0,0,0.41,False,False,False,True,False,False,False
24.4,6,10,1,0,0.26,False,True,False,False,False,False,False
25.8,6,11,1,0,0.27,False,True,False,False,False,False,False
27.1,6,12,1,0,0.29,False,True,False,False,False,False,False
28.1,6,13,1,0,0.32,False,True,False,False,False,False,False
28.8,6,14,1,0,0.34,False,True,False,False,False,False,False
29.8,6,15,1,0,0.35,False,True,False,False,False,False,False
30.0,6,16,1,0,0.35,False,True,False,False,False,False,False
27.1,6,17,1,0,0.32,False,True,False,False,False,False,False
26.2,6,18,1,0,0.34,False,True,False,False,False,False,False
25.1,6,19,1,0,0.29,False,True,False,False,False,False,False
24.4,6,20,1,0,0.75,False,False,True,False,False,False,False
24.9,6,10,1,0,0.46,False,False,False,True,False,False,False
26.0,6,11,1,0,0.3,False,True,False,False,False,False,False
27.6,6,12,1,0,0.3,False,True,False,False,False,False,False
28.8,6,13,1,0,0.8,False,False,True,False,False,False,False
29.5,6,14,1,0,0.32,False,True,False,False,False,False,False
30.0,6,15,1,0,0.88,False,False,True,False,False,False,False
30.1,6,16,1,0,0.83,False,False,True,False,False,False,False
30.2,6,17,1,0,0.58,False,False,False,True,False,False,False
30.0,6,18,1,0,0.56,False,False,False,True,False,False,False
29.4,6,19,1,0,0.53,False,False,False,True,False,False,False
28.5,6,20,1,0,0.53,False,False,False,True,False,False,False
24.5,6,10,0,0,0.2,False,True,False,False,False,False,False
26.6,6,11,0,0,0.4,False,False,False,True,False,False,False
28.4,6,12,0,0,0.27,False,True,False,False,False,False,False
27.8,6,13,0,0,0.19,False,False,False,False,False,True,False
29.5,6,14,0,0,0.3,False,True,False,False,False,False,False
29.9,6,15,0,0,0.28,False,True,False,False,False,False,False
26.3,6,16,0,0,0.17,False,False,False,False,False,True,False
26.6,6,17,0,0,0.45,False,False,False,True,False,False,False
26.8,6,18,0,0,0.28,False,True,False,False,False,False,False
26.2,6,19,0,0,0.28,False,True,False,False,False,False,False
23.4,6,20,0,0,0.14,False,False,False,False,False,True,False
24.1,7,10,0,0,0.25,False,True,False,False,False,False,False
24.7,7,11,0,0,0.3,False,True,False,False,False,False,False
24.7,7,12,0,0,0.31,False,True,False,False,False,False,False
25.2,7,13,0,0,0.31,False,True,False,False,False,False,False
25.4,7,14,0,0,0.31,False,True,False,False,False,False,False
24.7,7,15,0,0,0.34,False,True,False,False,False,False,False
25.2,7,16,0,0,0.55,False,False,False,True,False,False,False
25.1,7,17,0,0,0.51,False,False,False,True,False,False,False
24.5,7,18,0,0,0.53,False,False,False,True,False,False,False
23.9,7,19,0,0,0.49,False,False,False,True,False,False,False
23.6,7,20,0,0,0.5,False,False,False,True,False,False,False
23.8,7,10,0,0,0.61,False,False,True,False,False,False,False
25.2,7,11,0,0,0.26,False,True,False,False,False,False,False
26.0,7,12,0,0,0.71,False,False,True,False,False,False,False
26.7,7,13,0,0,0.77,False,False,True,False,False,False,False
27.4,7,14,0,1,0.85,True,False,False,False,False,False,False
27.8,7,15,0,1,0.87,True,False,False,False,False,False,False
28.1,7,16,0,1,0.91,True,False,False,False,False,False,False
28.0,7,17,0,1,0.91,True,False,False,False,False,False,False
27.9,7,18,0,1,0.87,True,False,False,False,False,False,False
27.5,7,19,0,0,0.73,False,False,True,False,False,False,False
25.8,7,20,0,0,0.51,False,False,False,True,False,False,False
24.7,7,10,0,1,0.71,True,False,False,False,False,False,False
26.3,7,11,0,1,0.76,True,False,False,False,False,False,False
27.2,7,12,0,0,0.68,False,False,True,False,False,False,False
27.3,7,13,0,1,0.85,True,False,False,False,False,False,False
27.9,7,14,0,0,0.73,False,False,True,False,False,False,False
27.6,7,15,0,0,0.79,False,False,True,False,False,False,False
27.3,7,16,0,0,0.34,False,True,False,False,False,False,False
27.3,7,17,0,1,0.86,True,False,False,False,False,False,False
27.2,7,18,0,1,0.84,True,False,False,False,False,False,False
26.0,7,19,0,1,0.8,True,False,False,False,False,False,False
24.5,7,20,0,1,0.82,True,False,False,False,False,False,False
23.3,7,10,0,1,0.7,True,False,False,False,False,False,False
24.7,7,11,0,1,0.73,True,False,False,False,False,False,False
25.9,7,12,0,1,0.77,True,False,False,False,False,False,False
27.0,7,13,0,1,0.85,True,False,False,False,False,False,False
28.0,7,14,0,0,0.72,False,False,False,False,True,False,False
28.0,7,15,0,1,0.94,True,False,False,False,False,False,False
28.4,7,16,0,1,0.92,True,False,False,False,False,False,False
28.6,7,17,0,1,0.89,True,False,False,False,False,False,False
28.6,7,18,0,1,0.9,True,False,False,False,False,False,False
28.0,7,19,0,1,0.84,True,False,False,False,False,False,False
26.5,7,20,0,1,0.82,True,False,False,False,False,False,False
25.9,7,10,1,1,0.83,True,False,False,False,False,False,False
28.1,7,11,1,1,0.94,True,False,False,False,False,False,False
29.4,7,12,1,0,0.84,False,False,True,False,False,False,False
30.0,7,13,1,0,0.62,False,False,False,True,False,False,False
30.6,7,14,1,0,0.39,False,True,False,False,False,False,False
31.3,7,15,1,0,0.39,False,True,False,False,False,False,False
31.4,7,16,1,0,0.38,False,True,False,False,False,False,False
31.3,7,17,1,0,0.81,False,False,False,False,True,False,False
31.1,7,18,1,0,0.62,False,False,False,True,False,False,False
30.2,7,19,1,0,0.61,False,False,False,True,False,False,False
